filename,filepath,class,quality_category,brisque_score,niqe_score,preprocessing_decision,output_path,normalized_path,preprocessing_status,timestamp
complex_cyst_0153.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0153.jpg,complex_cyst,good,12.71051025390625,5.329520284724448,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0153.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0153_normalized.npy,completed,2026-08-15T18:57:17.461498
complex_cyst_0154.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0154.jpg,complex_cyst,good,10.1495361328125,5.108516300535869,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0154.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0154_normalized.npy,completed,2026-08-15T18:57:17.466188
complex_cyst_0155.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0155.jpg,complex_cyst,good,7.48748779296875,5.040577465406297,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0155.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0155_normalized.npy,completed,2026-08-15T18:57:17.470348
complex_cyst_0167.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0167.jpg,complex_cyst,good,14.84051513671875,5.055324967859282,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0167.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0167_normalized.npy,completed,2026-08-15T18:57:17.474766
complex_cyst_0203.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0203.jpg,complex_cyst,good,7.55169677734375,5.040203631514509,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0203.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0203_normalized.npy,completed,2026-08-15T18:57:17.478950
complex_cyst_0204.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0204.jpg,complex_cyst,good,8.3018798828125,5.085311311855988,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0204.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0204_normalized.npy,completed,2026-08-15T18:57:17.483814
complex_cyst_0205.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0205.jpg,complex_cyst,good,10.18450927734375,4.727676568656957,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0205.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0205_normalized.npy,completed,2026-08-15T18:57:17.488371
complex_cyst_0214.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0214.jpg,complex_cyst,good,12.87884521484375,4.978558035569949,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0214.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0214_normalized.npy,completed,2026-08-15T18:57:17.492325
complex_cyst_0215.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0215.jpg,complex_cyst,good,12.86627197265625,4.250932810167635,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0215.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0215_normalized.npy,completed,2026-08-15T18:57:17.496300
complex_cyst_0216.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0216.jpg,complex_cyst,good,9.35980224609375,5.218776849475541,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0216.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0216_normalized.npy,completed,2026-08-15T18:57:17.500155
complex_cyst_0232.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0232.jpg,complex_cyst,good,9.36480712890625,5.376104839046602,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0232.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0232_normalized.npy,completed,2026-08-15T18:57:17.504558
complex_cyst_0294.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0294.jpg,complex_cyst,good,14.50201416015625,5.449647097246912,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0294.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0294_normalized.npy,completed,2026-08-15T18:57:17.510686
complex_cyst_0305.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0305.jpg,complex_cyst,good,11.44580078125,4.199376026040104,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0305.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0305_normalized.npy,completed,2026-08-15T18:57:17.515600
complex_cyst_0306.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0306.jpg,complex_cyst,good,9.0526123046875,4.282108507442273,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0306.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0306_normalized.npy,completed,2026-08-15T18:57:17.519890
complex_cyst_0311.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0311.jpg,complex_cyst,good,1.99609375,4.856794405939488,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0311.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0311_normalized.npy,completed,2026-08-15T18:57:17.523712
complex_cyst_0316.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0316.jpg,complex_cyst,good,8.50775146484375,4.168452400569669,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0316.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0316_normalized.npy,completed,2026-08-15T18:57:17.527569
complex_cyst_0317.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0317.jpg,complex_cyst,good,9.38934326171875,5.333972860880135,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0317.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0317_normalized.npy,completed,2026-08-15T18:57:17.531793
complex_cyst_0319.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0319.jpg,complex_cyst,good,-5.97381591796875,5.083855564435426,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0319.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0319_normalized.npy,completed,2026-08-15T18:57:17.535747
complex_cyst_0321.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0321.jpg,complex_cyst,good,-3.27764892578125,5.406057371374587,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0321.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0321_normalized.npy,completed,2026-08-15T18:57:17.539573
complex_cyst_0324.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0324.jpg,complex_cyst,good,13.947998046875,5.158633526436078,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0324.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0324_normalized.npy,completed,2026-08-15T18:57:17.543467
complex_cyst_0356.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0356.jpg,complex_cyst,good,6.54840087890625,4.765080261537385,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0356.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0356_normalized.npy,completed,2026-08-15T18:57:17.547914
complex_cyst_0358.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0358.jpg,complex_cyst,good,12.06427001953125,5.37891763228374,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0358.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0358_normalized.npy,completed,2026-08-15T18:57:17.551904
complex_cyst_0373.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0373.jpg,complex_cyst,good,5.21942138671875,4.844820207816051,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0373.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0373_normalized.npy,completed,2026-08-15T18:57:17.555696
complex_cyst_0374.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0374.jpg,complex_cyst,good,6.72357177734375,5.052921214190482,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0374.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0374_normalized.npy,completed,2026-08-15T18:57:17.559489
complex_cyst_0382.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0382.jpg,complex_cyst,good,8.01373291015625,5.177702653640432,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0382.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0382_normalized.npy,completed,2026-08-15T18:57:17.563563
complex_cyst_0386.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0386.jpg,complex_cyst,good,9.32537841796875,4.904692441453452,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0386.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0386_normalized.npy,completed,2026-08-15T18:57:17.567548
complex_cyst_0387.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0387.jpg,complex_cyst,good,11.28411865234375,4.998325419633376,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0387.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0387_normalized.npy,completed,2026-08-15T18:57:17.571341
complex_cyst_0422.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0422.jpg,complex_cyst,good,12.673095703125,5.057605340732236,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0422.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0422_normalized.npy,completed,2026-08-15T18:57:17.575368
complex_cyst_0423.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0423.jpg,complex_cyst,good,4.20123291015625,4.909105951372622,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0423.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0423_normalized.npy,completed,2026-08-15T18:57:17.580282
complex_cyst_0425.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0425.jpg,complex_cyst,good,11.341064453125,4.8410430108111,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0425.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0425_normalized.npy,completed,2026-08-15T18:57:17.584317
complex_cyst_0439.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0439.jpg,complex_cyst,good,12.6549072265625,4.775570066113317,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0439.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0439_normalized.npy,completed,2026-08-15T18:57:17.588203
complex_cyst_0464.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0464.jpg,complex_cyst,good,12.83856201171875,4.789884849412303,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0464.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0464_normalized.npy,completed,2026-08-15T18:57:17.592096
complex_cyst_0474.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0474.jpg,complex_cyst,good,13.34027099609375,4.803309529311165,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0474.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0474_normalized.npy,completed,2026-08-15T18:57:17.596358
complex_cyst_0477.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0477.jpg,complex_cyst,good,6.59100341796875,4.983602464782837,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0477.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0477_normalized.npy,completed,2026-08-15T18:57:17.600273
complex_cyst_0478.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0478.jpg,complex_cyst,good,5.50933837890625,4.6870565238802255,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0478.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0478_normalized.npy,completed,2026-08-15T18:57:17.604149
complex_cyst_0490.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0490.jpg,complex_cyst,good,14.40374755859375,5.256009668105844,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0490.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0490_normalized.npy,completed,2026-08-15T18:57:17.607943
complex_cyst_0491.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0491.jpg,complex_cyst,good,11.59722900390625,4.760471266245739,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0491.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0491_normalized.npy,completed,2026-08-15T18:57:17.612050
complex_cyst_0536.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0536.jpg,complex_cyst,good,11.9173583984375,4.871606629673864,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0536.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0536_normalized.npy,completed,2026-08-15T18:57:17.615989
complex_cyst_0537.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0537.jpg,complex_cyst,good,9.669189453125,4.5460849089557,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0537.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0537_normalized.npy,completed,2026-08-15T18:57:17.619719
complex_cyst_0541.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0541.jpg,complex_cyst,good,10.3984375,5.116902226859569,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0541.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0541_normalized.npy,completed,2026-08-15T18:57:17.625315
complex_cyst_0542.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0542.jpg,complex_cyst,good,6.47332763671875,5.435359801224167,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0542.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0542_normalized.npy,completed,2026-08-15T18:57:17.629888
complex_cyst_0547.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0547.jpg,complex_cyst,good,12.35040283203125,4.846806199965832,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0547.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0547_normalized.npy,completed,2026-08-15T18:57:17.636799
complex_cyst_0553.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0553.jpg,complex_cyst,good,9.41644287109375,4.526701152405653,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0553.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0553_normalized.npy,completed,2026-08-15T18:57:17.642986
complex_cyst_0555.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0555.jpg,complex_cyst,good,6.65924072265625,4.254375109573611,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0555.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0555_normalized.npy,completed,2026-08-15T18:57:17.647570
complex_cyst_0557.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0557.jpg,complex_cyst,good,12.92303466796875,4.205712448559253,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0557.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0557_normalized.npy,completed,2026-08-15T18:57:17.651731
complex_cyst_0592.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0592.jpg,complex_cyst,good,5.20458984375,4.9761562235452335,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0592.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0592_normalized.npy,completed,2026-08-15T18:57:17.655725
complex_cyst_0609.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0609.jpg,complex_cyst,good,12.71051025390625,5.329520284724448,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0609.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0609_normalized.npy,completed,2026-08-15T18:57:17.660022
complex_cyst_0610.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0610.jpg,complex_cyst,good,10.1495361328125,5.108516300535869,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0610.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0610_normalized.npy,completed,2026-08-15T18:57:17.664289
complex_cyst_0611.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0611.jpg,complex_cyst,good,7.48748779296875,5.040577465406297,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0611.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0611_normalized.npy,completed,2026-08-15T18:57:17.668444
complex_cyst_0623.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0623.jpg,complex_cyst,good,14.84051513671875,5.055324967859282,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0623.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0623_normalized.npy,completed,2026-08-15T18:57:17.672360
complex_cyst_0659.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0659.jpg,complex_cyst,good,7.55169677734375,5.040203631514509,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0659.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0659_normalized.npy,completed,2026-08-15T18:57:17.676871
complex_cyst_0660.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0660.jpg,complex_cyst,good,8.3018798828125,5.085311311855988,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0660.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0660_normalized.npy,completed,2026-08-15T18:57:17.681293
complex_cyst_0661.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0661.jpg,complex_cyst,good,10.18450927734375,4.727676568656957,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0661.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0661_normalized.npy,completed,2026-08-15T18:57:17.685646
complex_cyst_0670.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0670.jpg,complex_cyst,good,12.87884521484375,4.978558035569949,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0670.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0670_normalized.npy,completed,2026-08-15T18:57:17.702864
complex_cyst_0671.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0671.jpg,complex_cyst,good,12.86627197265625,4.250932810167635,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0671.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0671_normalized.npy,completed,2026-08-15T18:57:17.708768
complex_cyst_0672.jpg,data\raw\UltraSound\Ovarian_US\complex_cyst\complex_cyst_0672.jpg,complex_cyst,good,9.35980224609375,5.218776849475541,"Standard preprocessing (resize, Lee filter, CLAHE, normalize)",data\processed\ultrasound\preprocessed\good\complex_cyst_0672.png,data\processed\ultrasound\preprocessed\good\complex_cyst_0672_normalized.npy,completed,2026-08-15T18:57:17.713115
